gameid,teamname,result,assists,teamkills,teamdeaths,teamkda,dragons,barons,dragons&barons,towers,inhibitors,tower&inhibitors,damagetochampions,visionscore,earnedgold
ESPORTSTMNT03_2055160,T1,1,30,12,10,4.2,2,2,4,9,1,10,66619,302,41987
ESPORTSTMNT03_2055172,T1,1,22,8,5,6,3,1,4,8,1,9,49826,310,43793
ESPORTSTMNT03_2102636,T1,0,14,5,19,1,2,0,2,4,0,4,65827,269,33545
ESPORTSTMNT03_2102667,T1,0,10,5,15,1,0,0,0,4,0,4,43162,237,35916
ESPORTSTMNT01_2210439,T1,1,53,22,5,15,2,1,3,8,1,9,62956,228,36196
ESPORTSTMNT01_2210452,T1,1,37,22,9,6.555555556,4,2,6,11,4,15,127372,447,59584
ESPORTSTMNT01_2210455,T1,1,25,9,11,3.090909091,2,1,3,8,1,9,74179,313,43264
ESPORTSTMNT01_2210711,T1,0,12,6,16,1.125,2,0,2,1,0,1,41970,254,30640
ESPORTSTMNT01_2210712,T1,1,39,18,8,7.125,4,1,5,11,3,14,67230,327,46147
ESPORTSTMNT01_2210713,T1,1,39,20,7,8.428571429,4,2,6,9,4,13,89707,498,60418
ESPORTSTMNT01_2210716,T1,1,39,18,12,4.75,5,1,6,9,1,10,85570,337,47018
ESPORTSTMNT01_2201262,T1,0,38,12,24,2.083333333,3,2,5,4,0,4,91829,339,42537
ESPORTSTMNT01_2201263,T1,0,9,11,23,0.869565217,1,0,1,5,0,5,59210,268,33955
ESPORTSTMNT01_2201266,T1,1,33,17,10,5,1,0,1,9,2,11,54156,122,27823
ESPORTSTMNT01_2201273,T1,0,18,9,14,1.928571429,4,0,4,4,0,4,66421,336,35400
ESPORTSTMNT01_2250342,T1,1,34,20,4,13.5,4,1,5,11,3,14,69489,281,45313
ESPORTSTMNT01_2250343,T1,1,31,12,4,10.75,2,1,3,9,1,10,59374,284,42149
ESPORTSTMNT01_2250344,T1,0,9,9,19,0.947368421,1,0,1,3,0,3,56451,223,33260
ESPORTSTMNT01_2250346,T1,0,23,11,20,1.7,2,0,2,3,0,3,69835,300,36649
ESPORTSTMNT01_2250350,T1,1,27,16,13,3.307692308,2,1,3,8,1,9,64627,263,37814
ESPORTSTMNT04_1960720,T1,1,40,22,2,31,1,0,1,11,3,14,53135,133,32455
ESPORTSTMNT04_1970810,T1,0,11,4,16,0.9375,0,1,1,3,0,3,61227,255,35632
ESPORTSTMNT04_1970939,T1,1,31,17,3,16,3,0,3,10,2,12,67261,186,36468
ESPORTSTMNT04_1961055,T1,1,18,8,3,8.666666667,2,1,3,8,1,9,39302,271,35812
ESPORTSTMNT04_1961065,T1,1,37,13,1,50,3,1,4,10,1,11,42485,165,33116
ESPORTSTMNT04_1961082,T1,1,25,10,4,8.75,1,1,2,11,3,14,47094,228,33978
ESPORTSTMNT04_1971225,T1,1,30,11,6,6.833333333,3,2,5,10,2,12,65790,260,40577
ESPORTSTMNT04_1971235,T1,1,35,14,2,24.5,3,2,5,9,1,10,54357,218,38797
ESPORTSTMNT04_1971236,T1,1,42,18,1,60,4,2,6,10,3,13,73933,245,40914
ESPORTSTMNT04_1961333,T1,0,3,4,15,0.466666667,0,0,0,4,0,4,31134,223,29235
ESPORTSTMNT04_1961376,T1,1,36,13,5,9.8,3,1,4,7,1,8,59551,304,42063
ESPORTSTMNT04_1961377,T1,1,50,22,10,7.2,2,2,4,11,3,14,79486,336,49827
ESPORTSTMNT04_1971308,T1,0,0,1,18,0.055555556,0,0,0,2,0,2,32509,199,26372
ESPORTSTMNT04_1971325,T1,0,16,7,15,1.533333333,0,1,1,3,0,3,42664,269,34553
ESPORTSTMNT03/1241318,T1,0,25,11,17,2.117647059,3,0,3,4,0,4,48685,318,38687
ESPORTSTMNT03/1241322,T1,0,16,5,21,1,1,0,1,2,0,2,72963,254,33190
ESPORTSTMNT03/1241324,T1,1,34,21,4,13.75,4,1,5,10,2,12,50728,262,39248
ESPORTSTMNT03/1241328,T1,0,8,4,17,0.705882353,2,0,2,3,0,3,35364,248,28981
ESPORTSTMNT01/1302595,T1,0,24,14,20,1.9,3,1,4,4,1,5,76993,393,45603
ESPORTSTMNT01/1302628,T1,1,42,18,10,6,4,1,5,9,1,10,129396,506,56003
ESPORTSTMNT01/1302635,T1,1,23,9,7,4.571428571,5,1,6,11,3,14,49873,537,55783
ESPORTSTMNT01/1293885,T1,0,11,6,20,0.85,2,0,2,2,0,2,46843,304,35774
ESPORTSTMNT01/1293899,T1,1,14,7,4,5.25,2,1,3,10,2,12,26141,232,31889
ESPORTSTMNT01/1293909,T1,0,25,10,16,2.1875,2,1,3,6,0,6,111900,444,44242
ESPORTSTMNT01/1305843,T1,1,23,12,3,11.66666667,4,1,5,11,3,14,58211,248,39206
ESPORTSTMNT01/1305850,T1,1,13,9,3,7.333333333,3,1,4,10,2,12,47405,235,34443
ESPORTSTMNT01/1296689,T1,1,20,12,4,8,5,1,6,7,1,8,67091,449,46283
ESPORTSTMNT01/1296707,T1,0,4,1,8,0.625,1,0,1,1,0,1,24861,232,26785
ESPORTSTMNT01/1296710,T1,1,26,9,4,8.75,4,0,4,8,1,9,60347,392,41791
ESPORTSTMNT02/1282702,T1,1,54,19,6,12.16666667,4,1,5,9,2,11,88245,324,41783
ESPORTSTMNT02/1292699,T1,0,11,5,15,1.066666667,1,0,1,0,0,0,64047,251,31350
ESPORTSTMNT02/1292716,T1,1,42,14,3,18.66666667,3,0,3,7,1,8,60717,351,41323
ESPORTSTMNT02/1294235,T1,1,33,10,5,8.6,3,1,4,9,2,11,54535,256,36405
ESPORTSTMNT02/1294283,T1,1,48,17,7,9.285714286,1,1,2,10,2,12,68391,369,46784
ESPORTSTMNT02/1295851,T1,1,28,11,0,∞,3,1,4,8,1,9,43067,216,30614
ESPORTSTMNT02/1295891,T1,1,60,19,9,8.777777778,2,0,2,7,1,8,71910,314,38530
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
