gameid,teamname,result,assists,teamkills,teamdeaths,teamkda,dragons,barons,dragons&barons,towers,inhibitors,tower&inhibitors,damagetochampions,visionscore,earnedgold
9332-9332_game_2,Bilibili Gaming,1,56,23,12,6.583333333,2,1,3,10,1,11,82063,241,43035
9338-9338_game_1,Bilibili Gaming,1,32,15,8,5.875,4,1,5,11,3,14,84077,212,39927
9338-9338_game_2,Bilibili Gaming,0,24,11,18,1.944444444,3,0,3,5,0,5,89451,287,37237
9338-9338_game_3,Bilibili Gaming,1,26,11,1,37,2,1,3,9,2,11,55760,198,31045
9352-9352_game_1,Bilibili Gaming,0,22,11,20,1.65,2,0,2,1,0,1,46023,174,28564
9352-9352_game_2,Bilibili Gaming,0,16,8,24,1,2,0,2,2,0,2,51108,196,26333
9352-9352_game_3,Bilibili Gaming,1,33,15,9,5.333333333,4,1,5,10,1,11,73659,240,38838
9352-9352_game_4,Bilibili Gaming,0,21,9,11,2.727272727,3,0,3,4,0,4,55456,260,31193
9675-9675_game_1,Bilibili Gaming,1,36,18,4,13.5,2,1,3,9,1,10,55241,197,35897
9675-9675_game_2,Bilibili Gaming,1,41,19,4,15,3,0,3,11,3,14,40934,124,31700
9680-9680_game_1,Bilibili Gaming,0,22,11,26,1.269230769,0,0,0,2,0,2,54972,193,30278
9680-9680_game_2,Bilibili Gaming,1,36,13,1,49,2,0,2,8,1,9,62153,230,34767
9680-9680_game_3,Bilibili Gaming,0,28,12,17,2.352941176,2,0,2,4,0,4,70978,239,34012
9681-9681_game_1,Bilibili Gaming,1,27,14,11,3.727272727,4,1,5,7,1,8,80329,252,35276
9681-9681_game_2,Bilibili Gaming,1,56,28,17,4.941176471,2,0,2,11,3,14,107263,293,43697
9681-9681_game_3,Bilibili Gaming,1,71,34,9,11.66666667,2,2,4,10,4,14,105393,248,46242
9685-9685_game_1,Bilibili Gaming,1,62,27,9,9.888888889,1,2,3,11,4,15,96389,222,44538
9685-9685_game_2,Bilibili Gaming,1,63,24,18,4.833333333,4,1,5,7,1,8,129719,348,55910
9685-9685_game_3,Bilibili Gaming,1,56,23,9,8.777777778,4,2,6,11,4,15,89649,308,45780
9687-9687_game_1,Bilibili Gaming,0,33,11,17,2.588235294,2,0,2,4,0,4,76685,227,34354
9687-9687_game_2,Bilibili Gaming,1,33,14,2,23.5,4,1,5,9,2,11,55439,201,34420
9687-9687_game_3,Bilibili Gaming,0,16,7,26,0.884615385,0,0,0,5,1,6,55209,243,32833
9687-9687_game_4,Bilibili Gaming,1,55,19,7,10.57142857,4,2,6,11,3,14,76765,332,47439
9687-9687_game_5,Bilibili Gaming,1,49,21,8,8.75,4,1,5,10,3,13,77748,296,39998
6913-9192,Bilibili Gaming,0,6,4,14,0.714285714,2,0,2,3,0,3,47594,,39870
6913-9193,Bilibili Gaming,1,41,18,6,9.833333333,4,1,5,10,2,12,51913,,38215
6913-9194,Bilibili Gaming,1,45,19,11,5.818181818,2,2,4,11,5,16,66801,,45539
6919-9227,Bilibili Gaming,0,61,21,25,3.28,3,2,5,5,1,6,139788,,52664
6919-9228,Bilibili Gaming,0,14,8,19,1.157894737,0,0,0,3,0,3,39206,,29876
6928-9302,Bilibili Gaming,1,40,19,6,9.833333333,3,1,4,11,2,13,70126,,41704
6928-9304,Bilibili Gaming,0,16,13,22,1.318181818,3,1,4,4,0,4,72741,,36834
6928-9306,Bilibili Gaming,0,30,13,19,2.263157895,1,0,1,6,0,6,80155,,38573
6935-9353,Bilibili Gaming,1,60,22,14,5.857142857,6,1,7,10,3,13,102379,327,53219
6935-9356,Bilibili Gaming,1,63,22,13,6.538461538,4,1,5,9,2,11,108949,316,49380
6944-9415,Bilibili Gaming,0,4,1,13,0.384615385,1,0,1,2,0,2,40980,,26743
6944-9416,Bilibili Gaming,1,36,19,8,6.875,4,1,5,9,2,11,73463,,43316
6944-9417,Bilibili Gaming,0,4,2,15,0.4,0,0,0,1,0,1,29686,150,21518
6947-9439,Bilibili Gaming,1,31,12,8,5.375,4,2,6,10,2,12,81822,,42514
6947-9441,Bilibili Gaming,1,31,13,5,8.8,2,1,3,10,2,12,49285,,35671
6956-9508,Bilibili Gaming,0,9,4,14,0.928571429,2,0,2,1,0,1,40047,,25788
6956-9511,Bilibili Gaming,1,23,16,11,3.545454545,4,2,6,8,1,9,93684,,46340
6956-9513,Bilibili Gaming,1,40,20,7,8.571428571,4,1,5,9,1,10,49713,191,36854
6965-9571,Bilibili Gaming,1,35,16,5,10.2,3,1,4,7,1,8,51250,,34358
6965-9573,Bilibili Gaming,0,14,6,18,1.111111111,1,0,1,4,0,4,60935,,36375
6965-9576,Bilibili Gaming,0,17,8,29,0.862068966,0,0,0,3,0,3,63711,,32701
7299-9613,Bilibili Gaming,0,15,6,19,1.105263158,2,1,3,1,0,1,43624,,33885
7299-9614,Bilibili Gaming,0,9,6,18,0.833333333,0,0,0,0,0,0,42165,,24416
7316-9721,Bilibili Gaming,0,17,5,17,1.294117647,1,0,1,3,0,3,51561,,25124
7316-9722,Bilibili Gaming,0,24,10,19,1.789473684,1,1,2,3,0,3,66293,206,32561
7327-9795,Bilibili Gaming,1,36,13,5,9.8,3,1,4,10,1,11,57483,,37350
7327-9798,Bilibili Gaming,1,56,24,9,8.888888889,3,1,4,9,1,10,93456,242,42183
7332-9824,Bilibili Gaming,0,18,12,19,1.578947368,3,0,3,2,0,2,44732,,31689
7332-9825,Bilibili Gaming,0,35,13,22,2.181818182,3,1,4,6,1,7,72519,,37344
7339-9875,Bilibili Gaming,1,60,20,14,5.714285714,1,1,2,8,1,9,86273,,42738
7339-9876,Bilibili Gaming,1,42,13,2,27.5,1,1,2,11,2,13,36725,,32759
7350-9934,Bilibili Gaming,1,41,17,8,7.25,4,1,5,8,1,9,54862,,34572
7350-9935,Bilibili Gaming,0,5,3,12,0.666666667,1,0,1,0,0,0,25559,,19114
7350-9936,Bilibili Gaming,0,15,7,23,0.956521739,0,0,0,0,0,0,42711,,21982
7360-9956,Bilibili Gaming,0,4,1,18,0.277777778,1,1,2,4,0,4,67134,,34846
7360-9957,Bilibili Gaming,0,7,3,17,0.588235294,1,0,1,1,0,1,47623,,26920
7366-9968,Bilibili Gaming,0,2,1,18,0.166666667,1,0,1,0,0,0,21883,,16927
7366-9969,Bilibili Gaming,0,13,8,22,0.954545455,2,0,2,2,0,2,48298,,25361
7608-10312,Bilibili Gaming,1,37,11,7,6.857142857,3,2,5,10,3,13,66135,259,39802
7608-10313,Bilibili Gaming,0,9,4,17,0.764705882,2,0,2,3,0,3,42593,259,30012
7608-10314,Bilibili Gaming,0,9,7,21,0.761904762,0,1,1,3,0,3,65514,277,32670
7613-10325,Bilibili Gaming,0,9,4,11,1.181818182,1,1,2,6,0,6,49911,372,38607
7613-10326,Bilibili Gaming,1,33,11,8,5.5,3,1,4,11,3,14,76075,290,41255
7613-10327,Bilibili Gaming,0,22,9,19,1.631578947,1,0,1,2,0,2,58320,248,32496
7624-10375,Bilibili Gaming,0,8,5,18,0.722222222,2,0,2,1,0,1,46613,217,26296
7624-10378,Bilibili Gaming,1,51,21,6,12,3,1,4,11,2,13,69557,195,38576
7624-10381,Bilibili Gaming,1,57,24,5,16.2,3,1,4,10,1,11,83873,190,38123
7633-10449,Bilibili Gaming,0,14,7,10,2.1,2,1,3,9,2,11,55208,371,49463
7633-10452,Bilibili Gaming,0,12,4,19,0.842105263,1,0,1,2,0,2,39606,186,23851
7646-10549,Bilibili Gaming,1,43,18,16,3.8125,2,1,3,11,1,12,86307,290,45081
7646-10552,Bilibili Gaming,1,41,20,6,10.16666667,3,1,4,10,2,12,67472,187,38084
7655-10614,Bilibili Gaming,1,46,22,9,7.555555556,3,2,5,11,3,14,89261,244,43826
7655-10617,Bilibili Gaming,0,44,20,33,1.939393939,2,0,2,5,1,6,89548,271,41141
7655-10620,Bilibili Gaming,0,37,16,28,1.892857143,1,0,1,3,0,3,61837,199,34658
7662-10680,Bilibili Gaming,1,41,15,12,4.666666667,4,2,6,11,4,15,111535,396,51553
7662-10686,Bilibili Gaming,1,37,19,10,5.6,4,1,5,9,1,10,51834,193,38130
7670-10740,Bilibili Gaming,1,71,32,9,11.44444444,4,1,5,9,1,10,86344,172,41706
7670-10742,Bilibili Gaming,0,16,7,17,1.352941176,2,0,2,3,0,3,71888,272,33953
